,id,created_at,username,location,following,followers,retweet_count,search_term,text
2550,1.52E+18,23/04/2022 19:48,randoRDM,PST/PDT,230,161,1,overfishing,"some outpost overfishing, thanks! https://t.co/EgCuMnm3QS"
2551,1.52E+18,23/04/2022 19:42,dreaburbank,"Orinda, California",39,62,0,overfishing,"We're not going to solve carbon sequestration until we understand how to change local markets in areas of deforestation and overfishing. Humans are creative and entrepreneurial, how do we incentivize them differently?
#savimbo #carbonsequestration #greencarbon #bluecarbon https://t.co/QOBNnPHTBC"
2552,1.52E+18,23/04/2022 18:52,OverFis28677812,,1,0,0,overfishing,We need to tax people that are overfishing in said areas. STOP OVERFISHING https://t.co/ggm7xT2uQZ
2553,1.52E+18,23/04/2022 18:33,ITomMontgomery,USA ,516,2446,0,overfishing,"@Raj_bhy @ThereseBaillard It means: Yes, it's utter madness. (In rely to Thérese commenting how man always has to totally destroy his environment)
Thérese was replying to my original post about Herring gull decline due to overfishing."
2554,1.52E+18,23/04/2022 18:17,Rosmetics,"Bromsgrove, England",17167,21111,118,overfishing,"Irrawaddy dolphins of the southern Asia Ocean have a unique domed forehead and flat face, giving them a permanent smile. #Overfishing has reduced their number.  A mere 100 were believed to be in existence. Efforts are being made to save these wonderful creatures. #savetheplanet https://t.co/RhFdimumfK"
2555,1.52E+18,23/04/2022 17:57,flamingyam,Morecambe Bay,1079,2132,0,overfishing,"@BrianAmbler2 @MontagueTerrie Sadly, the seas are running out of fish due to overfishing!"
2556,1.52E+18,23/04/2022 17:45,hymen_opus,,83,81,0,overfishing,"In case you forgot, Sapkowski is pretty concerned with environmentalism in these books. Today we tackle the topic of overfishing. https://t.co/SuTWkpFkkD"
2557,1.52E+18,23/04/2022 16:47,GFC_Oceans,"Almada, Portugal",1140,674,0,overfishing,"All these dimensions confirmed that indeed fisheries  was the area I would like to pursue a career in. And the observed and documented steep declines in catches of #bigeyetuna must have been my first direct contact with #overfishing.

7/8 https://t.co/FSsFosjQMe"
2558,1.52E+18,23/04/2022 16:17,OceanCon_Bot,Mid-Atlantic,3,192,0,overfishing,We can't apply new goverments but fortify NGOs that monitor confounding overfishing. Why not?
2559,1.52E+18,23/04/2022 15:47,VeganismBOT,Vegan central,0,211,0,overfishing,"Carnism hurts the environment. Due to overfishing, we could see fishless oceans by 2048. This is why I'm vegan."
2560,1.52E+18,23/04/2022 15:30,Gobblers_n_Fins,"Gainesville, FL",106,207,2,overfishing,"#Sharks are taking down Big-Denture! There have been many false claims about the health benefits of consuming shark by-products. However, there are currently no documented health benefits of consuming sharks. Many shark populations are imperiled due to overfishing. https://t.co/bXjlU924FE"
2561,1.52E+18,23/04/2022 15:21,WrestlingDaze,United Kingdom,6739,9957,0,overfishing,"@HaydenRocks2022 @Jaylr014 Sorry to hear that mate.
I hope you're not too sad about it as it is never a nice thing to happen.
Remember, there's plenty of fish in the sea!!

(Actually overfishing is a real problem in certain parts of the world but thats unconnected to this conversation 🙂)"
2562,1.52E+18,23/04/2022 14:35,Superflydcd,"San Francisco, Ca",177,60,0,overfishing,"Protecting ocean life and ecosystems are vital to the earth. From sea animals to plant-life, we must be very aware of overfishing, alongside making sure the oceans stay free of plastics and debris such as fish-nets and toxic pollutants.

#SaveOurOceans #ReduceReuseRecycle https://t.co/0FYpXyTlap"
2563,1.52E+18,23/04/2022 13:00,CAH_Randy,Texas,1266,569,0,overfishing,"The Great Barrier Reef is under dire threat from overfishing, toxic runoff, and *The fool I pity.*. #CardsAgainstHumanity"
2564,1.52E+18,23/04/2022 12:35,ixaroula,SKG,8980,9396,1,overfishing,"Demand for roe has led to the overfishing of many sturgeon species, nearly to the point of extinction. https://t.co/L9AggLxasp"
2565,1.52E+18,23/04/2022 12:32,AlexWindsor14,,182,66,0,overfishing,"@Fishing_Clash The future of fishing. No fish left in the seas, thanks to the pillage of industrial overfishing and pollution, so we can now all imagine we are fishing, online. Unfortuately, we can't eat them"
2566,1.52E+18,23/04/2022 12:29,mcmahonnaise,"Indiana, USA",303,142,0,overfishing,"@GovRonDeSantis overfishing, how fun"
2567,1.52E+18,23/04/2022 11:52,Barbara_05Y,"Bern, Schweiz",147,24,0,overfishing,"@extinctsymbol It was allways in plain sight.
With every new Highway built, forests destroyed,rising in car sales, overfishing, devastations through wars,receding green spaces,etc."
2568,1.52E+18,23/04/2022 11:37,QuirkyForum,Toronto,7280,28876,2,overfishing,JELLYFISH EXPLOSION  The #ClimateCrisis is sending fish north that eat jellyfish eggs.  Also overfishing a culprit.  Beaches closed.  Fishing nets clogged.  Most threatened areas are the #Mediterranean and the Sea of #Japan.  https://t.co/w0MQbW0E4U https://t.co/iCbXBq4ClL
2569,1.52E+18,23/04/2022 11:27,MadHatt65364470,Wonderland,1102,975,0,overfishing,"@Salty_NZ Could I ask you why you believe culture qualifies a person as a steward of the environment?

Our biggest ecological issues are freshwater pollution (mainly pakeha farmers) and commercial overfishing (mainly Iwi).

I don’t see this as a culture-related issue."
2570,1.52E+18,23/04/2022 10:40,Kampiye,Scotland,306,253,0,overfishing,Overfishing is so shit
2571,1.52E+18,23/04/2022 10:02,ChemicalEyeGuy,"Murfreesboro, TN",100,972,0,overfishing,"After 125 million years of adapting to life in the Mississippi River basin, American paddlefish are now threatened by overfishing. D’oh!

https://t.co/CMSp41ZupK"
2572,1.52E+18,23/04/2022 9:55,woodwindmark,"52-53 North, -1-17 West. ",240,181,0,overfishing,"@Capi_Phil @mickhud86232880 Overfishing = Capitalism.
Government spending = Capitalism
Farming subsidies = Capitalism
Farms, markets and trade economies predate Capitalism."
2573,1.52E+18,23/04/2022 9:42,pdjmoo,USA and Global,4107,5455,1,overfishing,"#Earthday2022
🐟🐟🐟🐟🐟🐟
TO THE LAST FISH 
🐟 Emptying Our #Oceans.
Wrecking the Ocean #Ecosystems
•Overfishing
•Collapsing Fisheries
•Ocean Dependent Species Starving

#seaspiracy @seaspiracy #seafood #overfishing
👇
https://t.co/iBOyu6hbg0 https://t.co/jJbhdsCjIf"
2574,1.52E+18,23/04/2022 9:19,brianlavery59,Hull (via Glasgow),3752,4768,2,overfishing,"“Today, the British fishing industry faces a perfect storm of capitalist crisis, compounded by the effects of the pandemic and Brexit, overfishing and climate change” https://t.co/dQ2j1pJjEJ"
2575,1.52E+18,23/04/2022 9:18,brianlavery59,Hull (via Glasgow),3752,4768,2,overfishing,"“the British fishing industry faces a perfect storm of capitalist crisis, compounded by the effects of the pandemic and Brexit, overfishing and climate change”
  
Excellent detailed article 

Britain’s fishing crisis after Brexit • International Socialism https://t.co/4ZvmA2sPnp"
2576,1.52E+18,23/04/2022 8:58,pdjmoo,USA and Global,4107,5455,0,overfishing,"@SeafoodExpo_GL TO THE LAST FISH
🐟 EMPTYING OUR OCEANS
Wrecking the #Ocean #Ecosystem
•Overfishing
•Collapsing Fisheries
•Ocean Dependent Species Starving
#seaspiracy @seaspiracy #seafood #overfishing
👇
https://t.co/iBOyu6hbg0"
2577,1.52E+18,23/04/2022 8:43,Otters_universe,Universe,1,2551,0,overfishing,"Fun Fact: Of the 13 species of otter, five are endangered, five are near-threatened, and two are vulnerable primarily because of pollution, habitat destruction, overfishing, and poaching. Only the North American river otter is a species of least concern. https://t.co/0iSdy1diL7"
2578,1.52E+18,23/04/2022 8:15,RollingStone,"New York, New York",440,6355440,8,overfishing,"Demand for roe has led to the overfishing of many sturgeon species, nearly to the point of extinction. https://t.co/v6DsZmrc77"
2579,1.52E+18,23/04/2022 8:00,PleasureEthics,"England, United Kingdom",4647,6669,0,overfishing,"Where's the fish farming and feeding the 5000? So blind on nature, it's outdoors with the Pagan in me. Fish breeding in a time of what in overfishing and oil pollution in seas? I could skip between the stones, mocking the vanity."
2580,1.52E+18,23/04/2022 7:29,unkyoka,,3187,7537,3,overfishing,The impact of illegal coastal overfishing in West Africa as an extractive industry is under appreciated. Its a total catastrophe
2581,1.52E+18,23/04/2022 7:08,EdwardHiguera74,San Diego California,374,199,0,overfishing,Too many other oceanic species depend on krill as their primary food. This overfishing of krill is upsetting the balance of nature putting many at risk of Extinction. https://t.co/PXpBh8QQXf
2582,1.52E+18,23/04/2022 7:00,Photogr00720547,,1836,1067,0,overfishing,"Calvin Chow captures the beauty of Cambodia’s Tonlé Sap, where the climate crisis, overfishing and dams.... https://t.co/YIWnHqk21f"
2583,1.52E+18,23/04/2022 6:42,pdjmoo,USA and Global,4107,5455,1,overfishing,"@SeafoodExpo_GL #EarthDay2022 
🐟TO THE LAST FISH
- - EMPTYING OUR OCEANS
#overfishing
• Wrecking the Ocean #Ecosystems
• Collapsing Fisheries
• Ocean Dependent Species Starving
#seaspiracy @seaspiracy 
#Oceans #Extinction #Seafood #biodiversity 
👇
https://t.co/iBOyu6hbg0"
2584,1.52E+18,23/04/2022 6:38,Seanmacfadden,"Donegal, Ireland",1305,177,0,overfishing,@Cornishgirl9 @GammonHunter22 @june_mummery @afneil @MailOnline Is it that the EZ isn't being implemented or what's the problem? Who's fleet is overfishing?
2585,1.52E+18,23/04/2022 5:25,june_mummery,"East, England",354,20218,28,overfishing,@afneil @Cornishgirl9 @MailOnline Good morning Andrew. Would be great for the fishing industry  &amp; deprived seaside communities if you could do an article. The industry has been betrayed coastal folk lied to and our Ocean is in danger of overfishing. Nobody is reporting this important issue. Thank you.
2586,1.52E+18,23/04/2022 3:10,WorldBankWater,"Washington, DC and Global",1360,98367,0,overfishing,"Oceans are central to Indonesia’s prosperity. Yet, challenges remain – overfishing, degraded coral reefs, and plastic pollutions. Learn how Indonesia can achieve a #BlueEconomy: https://t.co/PC7V9K0Wt2 @NGIndonesia #OceansForProsperity https://t.co/6Hly4Mm48k"
2587,1.52E+18,23/04/2022 1:21,iamsanatan_1,,29,5,17,overfishing,"@ShivamVahia I partially agree.We have huge environmental issues like msssively depleting forest,receding glaciers,overfishing etc. But our activist will block metro projects in Mumbai,stop road projects in TN, gas pipeline which have negligible environmental impact but lot of benifit."
2588,1.52E+18,22/04/2022 23:42,MadHatt65364470,Wonderland,1102,975,0,overfishing,"@Salty_NZ Could I ask you why you believe race qualifies a person as a steward of the environment?

Our biggest ecological issues are freshwater pollution (mainly pakeha farmers) and commercial overfishing (mainly Iwi).

I don’t see this as a race-related issue."
2589,1.52E+18,22/04/2022 23:12,PhxLibrary,"Phoenix, Arizona",327,7110,1,overfishing,"For #EarthDay, #Kanopy has curated a collection of films that address a range of environmental concerns including climate change, sustainability, pollution, overfishing &amp; other topics. 🌍 Watch engaging documentaries free w/your @PhxLibrary card. https://t.co/eHgp2pTYNi https://t.co/3i1lkMXXTu"
2590,1.52E+18,22/04/2022 22:02,Ogilvy,Global,12191,315745,9,overfishing,"If we don’t stop overfishing, our oceans will soon carry more marine debris than actual fish. Sea Shepherd &amp; Ogilvy Social.Lab Amsterdam have issued a clarion call for immediate action to save our oceans. #CatchOfTheDay2050 #EarthDay2022

Details: https://t.co/LrfshMQFDI https://t.co/79bqPBAXJl"
2591,1.52E+18,22/04/2022 22:01,haverhillpl,"Haverhill, MA",707,1508,0,overfishing,"For Earth Day, Kanopy has curated a collection of films that address a range of environmental concerns including climate change, sustainability, pollution, overfishing, and other topics. To view these engaging documentaries, go to https://t.co/YS2Rp7Rxro https://t.co/PSRzlNsx0S"
2592,1.52E+18,22/04/2022 20:30,i3Insurance,"15645 Spaulding St. Omaha, NE",71,29,1,overfishing,"Since the first Earth Day in 1970, there have been many environmental victories- such as passing and strengthening laws for cleaner air and water, expanding Marine Protected Areas, reducing overfishing, even improving our ability to predict extreme weather events. https://t.co/lVh62Ee3CL"
2593,1.52E+18,22/04/2022 20:22,MattFran11,Colorado,24,77,0,overfishing,@CarnationRain @tigriley @CSFDPIO I don't necessarily believe that climate change is all 100% caused by us. The earth goes through cycles. But we are absolutely doing destructive things to the planet and that makes me sad. Overfishing being one of the big ones along with the pollution and carbon emissions. Sad
2594,1.52E+18,22/04/2022 20:00,PressOceana,,370,981,48,overfishing,"Nearly 1 million species face extinction in the coming years thanks to warming temperatures, overfishing, &amp; other human activities. @Oceana Chief Scientist @katie_at_sea tells @ParadeMagazine's @KAMcCleary how you can make a difference. #EarthDay2022  https://t.co/tOhJzBhsgY"
2595,1.52E+18,22/04/2022 19:56,Peter87214766,Canada,98,24,0,overfishing,"wildlife trade,  overfishing, &amp; deforestation, it already caused a catastrophic decline in animals over the last few decades. The U.N. reports that 1 in 4 sp. face extinction. Wildlife photography has the power to turn people on to the wonders of nature. This is evermore"
2596,1.52E+18,22/04/2022 19:55,TalkSalmon,"Scotland, UK",1845,1640,1,overfishing,“Farmed seafood is the most sustainable way to provide locally grown food and reduce overfishing.” https://t.co/Gcl9geQLhe
2597,1.52E+18,22/04/2022 19:30,FarmersoftheSea,Prince Edward Island,101,57,1,overfishing,"Happy Earth Day everyone! 🌎💖 

Sustainable fishing ensures the long-term health and stability of a species and the surrounding marine ecosystem. Farmed seafood is the most sustainable way to provide locally grown food and reduce overfishing. 

#EarthDay #InvestInOurPlanet https://t.co/yo4MR7bG74"
2598,1.52E+18,22/04/2022 18:03,BonnieBouma,"South West, England",1597,887,3,overfishing,"@ClimateAdam We are too busy with our jobs destroying the #planet.. 

#FossilFuels, #PalmOil, #Deforestation, #Overfishing, #FastFashion, #FoodWaste, #Pollution, #meat, #PlasticPollution, #Aviation, cars, mining, financing, insuring the above, pensions, holidays.."
